ID,GeneName,GeneID,UniProtID,STRING_ID
11550,KRTAP5-9,3846,,9606.ENSP00000431443
11551,CD3G,917,,9606.ENSP00000431445
11552,HSF1,3297,,9606.ENSP00000431512
11553,TMEM25,84866,,9606.ENSP00000431548
11554,POU2F2,5452,P09086,9606.ENSP00000431603
11555,TAS2R43,259289,,9606.ENSP00000431719
11556,PCDHA2,56146,,9606.ENSP00000431748
11557,IL32,9235,,9606.ENSP00000431775
11558,EIF3F,8665,,9606.ENSP00000431800
11559,CSRP3,8048,,9606.ENSP00000431813
11560,FAU,2197,,9606.ENSP00000431822
11561,SLC24A4,123041,,9606.ENSP00000431840
11562,TYK2,7297,P29597,9606.ENSP00000431885
11563,AMBRA1,55626,,9606.ENSP00000431926
11564,SAMD1,90378,,9606.ENSP00000431971
11565,MUC15,143662,,9606.ENSP00000431983
11566,CAPN1,823,P07384,9606.ENSP00000431984
11567,WDR74,54663,,9606.ENSP00000432119
11568,CHMP1B,57132,,9606.ENSP00000432279
11569,SPA17,53340,,9606.ENSP00000432305
11570,PBOV1,59351,,9606.ENSP00000432353
11571,ATG13,9776,,9606.ENSP00000432412
11572,BRK1,55845,,9606.ENSP00000432472
11573,SAAL1,113174,,9606.ENSP00000432487
11574,ZNF202,7753,,9606.ENSP00000432504
11575,JAK3,3718,P52333,9606.ENSP00000432511
11576,HTN3,3347,,9606.ENSP00000432561
11577,SPTBN2,6712,,9606.ENSP00000432568
11578,SMTNL1,219537,,9606.ENSP00000432651
11579,CFL1,1072,P23528,9606.ENSP00000432660
11580,PIGY,84992,,9606.ENSP00000432688
11581,TP53AIP1,63970,,9606.ENSP00000432743
11582,CKAP5,9793,,9606.ENSP00000432768
11583,EYA4,2070,,9606.ENSP00000432770
11584,KDM2A,22992,,9606.ENSP00000432786
11585,ACRV1,,,9606.ENSP00000432816
11586,RNPC3,55599,,9606.ENSP00000432886
11587,PTPRK,5796,,9606.ENSP00000432973
11588,RGS5,8490,,9606.ENSP00000433001
11589,TRIM3,10612,,9606.ENSP00000433102
11590,DKK3,27122,,9606.ENSP00000433112
11591,CASP1,834,P29466,9606.ENSP00000433138
11592,BBIP1,92482,,9606.ENSP00000433157
11593,EMSY,56946,,9606.ENSP00000433205
11594,PTH,5741,,9606.ENSP00000433208
11595,GSDMD,79792,,9606.ENSP00000433209
11596,MS4A1,931,,9606.ENSP00000433277
11597,KCNJ5,3762,,9606.ENSP00000433295
11598,PCDHA6,56142,,9606.ENSP00000433378
11599,ARL15,54622,,9606.ENSP00000433427
11600,CREBZF,58487,,9606.ENSP00000433459
11601,FLI1,2313,,9606.ENSP00000433488
11602,CALCB,797,,9606.ENSP00000433490
11603,CRYAB,1410,,9606.ENSP00000433560
11604,TRAF6,7189,,9606.ENSP00000433623
11605,FCGR3B,2215,,9606.ENSP00000433642
11606,EIF4G2,1982,,9606.ENSP00000433664
11607,FGD4,121512,,9606.ENSP00000433666
11608,NCAPD3,23310,,9606.ENSP00000433681
11609,SPRN,503542,,9606.ENSP00000433712
11610,BANF1,8815,,9606.ENSP00000433760
11611,B3GAT1,27087,,9606.ENSP00000433847
11612,CLNS1A,1207,,9606.ENSP00000433919
11613,RNH1,6050,,9606.ENSP00000433999
11614,H2AX,3014,,9606.ENSP00000434024
11615,FZD4,8322,,9606.ENSP00000434034
11616,EIF1AD,84285,,9606.ENSP00000434056
11617,KCNC3,3748,Q14003,9606.ENSP00000434241
11618,TMPRSS13,84000,,9606.ENSP00000434279
11619,PUF60,22827,,9606.ENSP00000434359
11620,SLC6A5,9152,,9606.ENSP00000434364
11621,NPIPB8,,,9606.ENSP00000434399
11622,SERPINH1,871,,9606.ENSP00000434412
11623,FAM111A,63901,,9606.ENSP00000434435
11624,ARFGAP2,84364,,9606.ENSP00000434442
11625,INTS4,92105,,9606.ENSP00000434466
11626,ACER3,55331,,9606.ENSP00000434480
11627,TXNRD1,7296,Q16881,9606.ENSP00000434516
11628,MAML2,84441,,9606.ENSP00000434552
11629,CDC27,996,,9606.ENSP00000434614
11630,IL18BP,10068,,9606.ENSP00000434717
11631,ATP6V0B,533,Q99437,9606.ENSP00000434729
11632,PARP10,84875,,9606.ENSP00000434776
11633,NRK,203447,,9606.ENSP00000434830
11634,TSKU,25987,,9606.ENSP00000434847
11635,CLP1,10978,,9606.ENSP00000434995
11636,RPS25,,,9606.ENSP00000435096
11637,BCLAF1,9774,,9606.ENSP00000435210
11638,TEAD1,7003,,9606.ENSP00000435233
11639,CRACR2B,283229,,9606.ENSP00000435299
11640,PCDHA4,56144,,9606.ENSP00000435300
11641,GJB7,375519,,9606.ENSP00000435355
11642,TOR1AIP1,26092,,9606.ENSP00000435365
11643,CCNJ,54619,,9606.ENSP00000435373
11644,SLN,6588,,9606.ENSP00000435380
11645,PLEKHA7,144100,,9606.ENSP00000435389
11646,RPS6KA1,6195,Q15418,9606.ENSP00000435412
11647,DDIAS,220042,,9606.ENSP00000435421
11648,LGALS8,3964,,9606.ENSP00000435460
11649,KIRREL3,84623,,9606.ENSP00000435466
11650,POLN,353497,,9606.ENSP00000435506
11651,ZIC4,84107,,9606.ENSP00000435509
11652,CCKBR,887,,9606.ENSP00000435534
11653,AGBL2,79841,,9606.ENSP00000435582
11654,EID3,493861,,9606.ENSP00000435619
11655,CNTN5,53942,,9606.ENSP00000435637
11656,GRIK4,2900,Q16099,9606.ENSP00000435648
11657,GATA4,2626,,9606.ENSP00000435712
11658,RPS13,,P62277,9606.ENSP00000435777
11659,EHF,26298,,9606.ENSP00000435835
11660,KCNV1,,Q6PIU1,9606.ENSP00000435954
11661,ST3GAL4,6484,,9606.ENSP00000436047
11662,EIF3M,10480,,9606.ENSP00000436049
11663,SAA2,6289,,9606.ENSP00000436126
11664,TP53I11,9537,,9606.ENSP00000436152
11665,CCS,9973,O14618,9606.ENSP00000436318
11666,OMP,4975,,9606.ENSP00000436376
11667,GNLY,10578,,9606.ENSP00000436423
11668,TAS2R46,,,9606.ENSP00000436450
11669,NUCB2,4925,P80303,9606.ENSP00000436455
11670,IGSF9B,22997,,9606.ENSP00000436552
11671,PCDHA5,56143,,9606.ENSP00000436557
11672,ECHDC1,55862,,9606.ENSP00000436585
11673,GALNT4,8693,,9606.ENSP00000436604
11674,ADM,133,,9606.ENSP00000436607
11675,SAC3D1,29901,,9606.ENSP00000436649
11676,NXF1,10482,,9606.ENSP00000436679
11677,ARMS2,387715,,9606.ENSP00000436682
11678,CARD18,59082,,9606.ENSP00000436691
11679,HCAR3,8843,P49019,9606.ENSP00000436714
11680,KIAA0100,9703,,9606.ENSP00000436773
11681,SLC35F2,54733,,9606.ENSP00000436785
11682,KMT2A,4297,,9606.ENSP00000436786
11683,MUC5B,727897,,9606.ENSP00000436812
11684,CACNG5,27091,Q9UF02,9606.ENSP00000436836
11685,CELF1,10658,,9606.ENSP00000436864
11686,NFRKB,4798,,9606.ENSP00000436926
11687,DNAAF3,352909,,9606.ENSP00000436975
11688,CYB5R2,,,9606.ENSP00000437041
11689,MYO18A,399687,,9606.ENSP00000437073
11690,CHI3L2,1117,,9606.ENSP00000437082
11691,HSPA8,3312,P11142,9606.ENSP00000437125
11692,TIAM2,26230,,9606.ENSP00000437188
11693,DICER1,23405,,9606.ENSP00000437256
11694,ENO2,2026,,9606.ENSP00000437402
11695,FBXL17,64839,,9606.ENSP00000437464
11696,LATS1,9113,O95835,9606.ENSP00000437550
11697,HMGA2,8091,,9606.ENSP00000437621
11698,HPH1,15447,,9606.ENSP00000437659
11699,PHC1,1911,,9606.ENSP00000437659
11700,HTR2A,3356,P28223,9606.ENSP00000437737
11701,BCORL1,63035,,9606.ENSP00000437775
11702,LDHC,3948,,9606.ENSP00000437783
11703,CDH22,64405,,9606.ENSP00000437790
11704,TRPM1,4308,,9606.ENSP00000437849
11705,HIF1A,3091,Q16665,9606.ENSP00000437955
11706,VNN3P,55350,,9606.ENSP00000438024
11707,KLRC1,3821,,9606.ENSP00000438038
11708,CCDC91,55297,,9606.ENSP00000438040
11709,GGA3,23163,,9606.ENSP00000438085
11710,TOMM5,401505,,9606.ENSP00000438204
11711,SP6,80320,,9606.ENSP00000438209
11712,CALU,813,,9606.ENSP00000438248
11713,TJP2,9414,,9606.ENSP00000438262
11714,BBS12,166379,,9606.ENSP00000438273
11715,KIF1A,547,,9606.ENSP00000438388
11716,IST1,9798,,9606.ENSP00000438399
11717,SLAMF1,6504,,9606.ENSP00000438406
11718,PGAM5,192111,,9606.ENSP00000438465
11719,HHAT,55733,,9606.ENSP00000438468
11720,KPNA2,3838,,9606.ENSP00000438483
11721,KLHL35,283212,,9606.ENSP00000438526
11722,H2AJ,55766,,9606.ENSP00000438553
11723,PIAS1,8554,,9606.ENSP00000438574
11724,PLD4,122618,,9606.ENSP00000438677
11725,ACADVL,37,,9606.ENSP00000438689
11726,CUL7,9820,,9606.ENSP00000438788
11727,HNF1A,6927,,9606.ENSP00000438804
11728,PACC1,55248,,9606.ENSP00000438863
11729,NOVA1,4857,,9606.ENSP00000438875
11730,CDK5RAP3,80279,,9606.ENSP00000438886
11731,CACNB4,785,O00305,9606.ENSP00000438949
11732,ZCCHC8,55596,,9606.ENSP00000438993
11733,TUBA1A,7846,Q71U36,9606.ENSP00000439020
11734,CRADD,8738,,9606.ENSP00000439068
11735,NFE2,4778,,9606.ENSP00000439120
11736,TBCE,6905,,9606.ENSP00000439170
11737,POTEE,445582,,9606.ENSP00000439189
11738,CIZ1,25792,,9606.ENSP00000439244
11739,ZNF667,63934,,9606.ENSP00000439402
11740,ZNF415,55786,,9606.ENSP00000439435
11741,PDCD2,5134,,9606.ENSP00000439467
11742,DMXL1,1657,,9606.ENSP00000439479
11743,ARHGAP45,23526,,9606.ENSP00000439601
11744,PLEKHG5,57449,,9606.ENSP00000439625
11745,TRERF1,55809,,9606.ENSP00000439689
11746,TMEM50B,757,,9606.ENSP00000439768
11747,ZMYND8,23613,,9606.ENSP00000439800
11748,CHERP,10523,,9606.ENSP00000439856
11749,ARF1,375,P84077,9606.ENSP00000440005
11750,ATP2A2,488,,9606.ENSP00000440045
11751,JCHAIN,3512,P01591,9606.ENSP00000440066
11752,MED24,9862,,9606.ENSP00000440100
11753,FAM120B,84498,,9606.ENSP00000440125
11754,PDYN,5173,,9606.ENSP00000440185
11755,TDRD3,81550,,9606.ENSP00000440190
11756,ME3,10873,,9606.ENSP00000440246
11757,SH2B2,10603,,9606.ENSP00000440273
11758,ABCB9,23457,,9606.ENSP00000440288
11759,SLC29A2,3177,,9606.ENSP00000440329
11760,ZNF124,7678,,9606.ENSP00000440365
11761,MCF2L,23263,,9606.ENSP00000440374
11762,ANKRD49,54851,,9606.ENSP00000440396
11763,DDX11,1663,,9606.ENSP00000440402
11764,CLEC4C,170482,,9606.ENSP00000440428
11765,ATF7IP,55729,,9606.ENSP00000440440
11766,PSMD9,5715,,9606.ENSP00000440485
11767,DPP3,10072,,9606.ENSP00000440502
11768,CHD4,1108,,9606.ENSP00000440542
11769,GRM4,2914,,9606.ENSP00000440556
11770,CYP2E1,1571,P05181,9606.ENSP00000440689
11771,SYTL1,84958,,9606.ENSP00000440704
11772,EVI5,7813,,9606.ENSP00000440826
11773,ZNF185,7739,,9606.ENSP00000440847
11774,PARPBP,55010,,9606.ENSP00000440850
11775,NR4A1,3164,,9606.ENSP00000440864
11776,PLD5,200150,,9606.ENSP00000440896
11777,LNPK,80856,,9606.ENSP00000440905
11778,PRORP,9692,,9606.ENSP00000440915
11779,AP3B2,8120,,9606.ENSP00000440984
11780,VARS2,57176,,9606.ENSP00000441000
11781,GRAMD1A,57655,,9606.ENSP00000441032
11782,GPR161,23432,,9606.ENSP00000441039
11783,SLC16A1,6566,P53985,9606.ENSP00000441065
11784,NOL8,55035,,9606.ENSP00000441140
11785,TSHR,7253,,9606.ENSP00000441235
11786,MARVELD1,83742,,9606.ENSP00000441365
11787,PRKAB1,5564,Q9Y478,9606.ENSP00000441369
11788,NNMT,4837,P40261,9606.ENSP00000441434
11789,UBC,7316,,9606.ENSP00000441543
11790,CCR3,1232,,9606.ENSP00000441600
11791,PRR14,78994,,9606.ENSP00000441641
11792,CLUL1,27098,,9606.ENSP00000441726
11793,DYRK4,8798,,9606.ENSP00000441755
11794,PTHLH,5744,,9606.ENSP00000441765
11795,CXorf56,63932,,9606.ENSP00000441786
11796,PCDH7,5099,,9606.ENSP00000441802
11797,SALL3,27164,,9606.ENSP00000441823
11798,HPR,3250,P00739,9606.ENSP00000441828
11799,FNDC3A,22862,,9606.ENSP00000441831
11800,DMXL2,23312,,9606.ENSP00000441858
11801,PHB2,11331,Q99623,9606.ENSP00000441875
11802,ARHGEF28,64283,,9606.ENSP00000441913
11803,SESN3,143686,,9606.ENSP00000441927
11804,MUC12,10071,,9606.ENSP00000441929
11805,PIH1D3,139212,,9606.ENSP00000441930
11806,TAS2R14,50840,,9606.ENSP00000441949
11807,ORC4,5000,,9606.ENSP00000441953
11808,SMAD5,4090,,9606.ENSP00000441954
11809,CEPT1,,Q9Y6K0,9606.ENSP00000441980
11810,TMTC1,83857,,9606.ENSP00000442046
11811,PCYT2,,Q99447,9606.ENSP00000442050
11812,RBM19,9904,,9606.ENSP00000442053
11813,MAFF,23764,,9606.ENSP00000442060
11814,CDCA3,83461,,9606.ENSP00000442068
11815,IQCC,55721,,9606.ENSP00000442291
11816,ERFE,151176,,9606.ENSP00000442304
11817,ECT2L,345930,,9606.ENSP00000442307
11818,NKRF,55922,,9606.ENSP00000442308
11819,CAND1,55832,,9606.ENSP00000442318
11820,SLC34A3,142680,Q8N130,9606.ENSP00000442397
11821,KRTCAP3,200634,,9606.ENSP00000442400
11822,IL22,50616,,9606.ENSP00000442424
11823,MIXL1,83881,,9606.ENSP00000442439
11824,PTK6,5753,Q13882,9606.ENSP00000442460
11825,NCEH1,57552,,9606.ENSP00000442464
11826,ASIC5,51802,,9606.ENSP00000442477
11827,STOML1,9399,,9606.ENSP00000442478
11828,TTLL9,164395,,9606.ENSP00000442515
11829,BEX2,84707,,9606.ENSP00000442521
11830,POLG2,11232,,9606.ENSP00000442563
11831,ZNF668,79759,,9606.ENSP00000442573
11832,DAG1,1605,,9606.ENSP00000442600
11833,PRB3,5544,,9606.ENSP00000442626
11834,ACVR1B,91,P36896,9606.ENSP00000442656
11835,PTAFR,5724,P25105,9606.ENSP00000442658
11836,ADAP1,11033,,9606.ENSP00000442682
11837,FXYD6,53826,,9606.ENSP00000442756
11838,GPN3,51184,,9606.ENSP00000442770
11839,LMO3,55885,,9606.ENSP00000442786
11840,TET2,54790,,9606.ENSP00000442788
11841,MYBPC3,4607,,9606.ENSP00000442795
11842,APC2,10297,,9606.ENSP00000442954
11843,DAPK3,1613,O43293,9606.ENSP00000442973
11844,GPR17,2840,,9606.ENSP00000442982
11845,RASSF3,283349,,9606.ENSP00000443021
11846,ZCCHC7,84186,,9606.ENSP00000443113
11847,STH,246744,,9606.ENSP00000443168
11848,NAT1,9,P18440,9606.ENSP00000443194
11849,TMEM258,746,,9606.ENSP00000443216
11850,LPAR2,9170,,9606.ENSP00000443256
11851,FAR2,55711,,9606.ENSP00000443291
11852,FAM222A,84915,,9606.ENSP00000443292
11853,TENT5D,169966,,9606.ENSP00000443410
11854,FAM92B,339145,,9606.ENSP00000443411
11855,IDO2,169355,,9606.ENSP00000443432
11856,BCAT1,586,P54687,9606.ENSP00000443459
11857,TUBA1C,84790,,9606.ENSP00000443475
11858,PLCB3,5331,,9606.ENSP00000443631
11859,AUNIP,79000,,9606.ENSP00000443647
11860,ZNRF3,84133,,9606.ENSP00000443824
11861,SP7,121340,,9606.ENSP00000443827
11862,LYRM4,57128,,9606.ENSP00000443900
11863,ZNF580,51157,,9606.ENSP00000443957
11864,ADK,132,P55263,9606.ENSP00000443965
11865,CPEB2,132864,,9606.ENSP00000443985
11866,SUDS3,64426,,9606.ENSP00000443988
11867,NUP153,,,9606.ENSP00000444029
11868,MYO1H,283446,,9606.ENSP00000444076
11869,SLCO1C1,53919,,9606.ENSP00000444149
11870,CITED2,10370,,9606.ENSP00000444198
11871,SYT7,9066,,9606.ENSP00000444201
11872,RAI2,10742,,9606.ENSP00000444210
11873,PDGFRL,5157,,9606.ENSP00000444211
11874,TNFAIP8L1,126282,,9606.ENSP00000444215
11875,C1R,715,P00736,9606.ENSP00000444271
11876,OTUB1,55611,,9606.ENSP00000444357
11877,SLC1A5,6510,,9606.ENSP00000444408
11878,ZNF268,10795,,9606.ENSP00000444412
11879,SCO2,9997,,9606.ENSP00000444433
11880,KRT86,3892,,9606.ENSP00000444533
11881,TMEM14C,51522,,9606.ENSP00000444561
11882,MYCBP2,23077,,9606.ENSP00000444596
11883,YTHDF2,51441,,9606.ENSP00000444660
11884,ATP1A3,478,P13637,9606.ENSP00000444688
11885,TDO2,6999,P48775,9606.ENSP00000444788
11886,FKBP5,2289,,9606.ENSP00000444810
11887,FXYD5,53827,,9606.ENSP00000444839
11888,DENND5B,160518,,9606.ENSP00000444889
11889,NUTM1,256646,,9606.ENSP00000444896
11890,INTS11,54973,,9606.ENSP00000445001
11891,APOA5,116519,,9606.ENSP00000445002
11892,FRY,10129,,9606.ENSP00000445043
11893,HSD3B2,3284,P26439,9606.ENSP00000445122
11894,NLRP2,55655,,9606.ENSP00000445135
11895,GTF2H3,2967,,9606.ENSP00000445162
11896,LDHA,3939,P00338,9606.ENSP00000445175
11897,ATP1A1,476,P05023,9606.ENSP00000445306
11898,SLC5A8,160728,,9606.ENSP00000445340
11899,DND1,373863,,9606.ENSP00000445366
11900,PIK3C2G,5288,O75747,9606.ENSP00000445381
11901,RABEP1,9135,,9606.ENSP00000445408
11902,PHKG1,,Q16816,9606.ENSP00000445440
11903,CNOT4,4850,,9606.ENSP00000445508
11904,KCNS1,,Q96KK3,9606.ENSP00000445595
11905,EGR4,1961,,9606.ENSP00000445626
11906,PRAME,23532,,9606.ENSP00000445675
11907,NELFA,7469,,9606.ENSP00000445757
11908,LTB4R2,56413,,9606.ENSP00000445772
11909,TIMM50,92609,,9606.ENSP00000445806
11910,SLC39A11,201266,,9606.ENSP00000445829
11911,BCL7A,605,,9606.ENSP00000445868
11912,MMAB,326625,,9606.ENSP00000445920
11913,SLC2A14,144195,,9606.ENSP00000445929
11914,VIM,7431,P08670,9606.ENSP00000446007
11915,COPS7A,50813,,9606.ENSP00000446039
11916,TUBGCP2,10844,,9606.ENSP00000446093
11917,RBMXL1,494115,,9606.ENSP00000446099
11918,CMIP,80790,,9606.ENSP00000446100
11919,RRP12,23223,,9606.ENSP00000446184
11920,HES7,84667,,9606.ENSP00000446205
11921,RAN,5901,,9606.ENSP00000446215
11922,SLC25A10,1468,,9606.ENSP00000446242
11923,SOD2,6648,P04179,9606.ENSP00000446252
11924,PCSK5,5125,,9606.ENSP00000446280
11925,GTSF1,121355,,9606.ENSP00000446485
11926,ATXN2,6311,,9606.ENSP00000446576
11927,HOXC11,3227,,9606.ENSP00000446680
11928,GATC,283459,,9606.ENSP00000446872
11929,BAZ2A,11176,,9606.ENSP00000446880
11930,APPL2,55198,,9606.ENSP00000446917
11931,RPL18,6141,Q07020,9606.ENSP00000447001
11932,CNTN1,1272,,9606.ENSP00000447006
11933,C12orf54,121273,,9606.ENSP00000447109
11934,NR1H4,9971,Q96RI1,9606.ENSP00000447149
11935,FRS2,10818,,9606.ENSP00000447241
11936,TGFBR1,7046,P36897,9606.ENSP00000447297
11937,MGAM,8972,O43451,9606.ENSP00000447378
11938,LIN7A,8825,,9606.ENSP00000447488
11939,MTERF2,80298,,9606.ENSP00000447651
11940,CD63,967,,9606.ENSP00000447730
11941,ZBED6,100381270,,9606.ENSP00000447879
11942,PFDN5,5204,,9606.ENSP00000447942
11943,CEP290,80184,,9606.ENSP00000448012
11944,NACA,4666,,9606.ENSP00000448035
11945,WSCD2,9671,,9606.ENSP00000448047
11946,DAZAP2,9802,,9606.ENSP00000448051
11947,NUP37,79023,,9606.ENSP00000448054
11948,PAH,5053,P00439,9606.ENSP00000448059
11949,POTEM,641455,,9606.ENSP00000448062
11950,SLC16A7,9194,,9606.ENSP00000448071
11951,TPCN1,53373,,9606.ENSP00000448083
11952,APAF1,317,O14727,9606.ENSP00000448165
11953,TAS2R38,5726,,9606.ENSP00000448219
11954,KRT4,3851,,9606.ENSP00000448220
11955,BEST2,54831,,9606.ENSP00000448310
11956,BRF1,2972,,9606.ENSP00000448387
11957,IKZF4,64375,,9606.ENSP00000448419
11958,C12orf75,387882,,9606.ENSP00000448536
11959,DDIT3,1649,,9606.ENSP00000448665
11960,RITA1,84934,,9606.ENSP00000448680
11961,DTX3,196403,,9606.ENSP00000448696
11962,TMT1A,25840,,9606.ENSP00000448785
11963,CYP4F12,66002,Q9HCS2,9606.ENSP00000448998
11964,RPL41,6171,,9606.ENSP00000449026
11965,MAP3K12,7786,Q12852,9606.ENSP00000449038
11966,RDH12,145226,Q96NR8,9606.ENSP00000449079
11967,DNM1L,10059,,9606.ENSP00000449089
11968,AGAP2,116986,,9606.ENSP00000449241
11969,KCNC2,,Q96PR1,9606.ENSP00000449253
11970,RPLP0,6175,,9606.ENSP00000449328
11971,MAPKAPK5,8550,Q8IW41,9606.ENSP00000449381
11972,SART3,9733,,9606.ENSP00000449386
11973,SMARCC2,6601,,9606.ENSP00000449396
11974,KRT8,3856,,9606.ENSP00000449404
11975,TWF1,5756,,9606.ENSP00000449428
11976,ANKS1B,56899,,9606.ENSP00000449629
11977,CMKLR1,1240,,9606.ENSP00000449716
11978,FKBP11,51303,,9606.ENSP00000449751
11979,SLC38A1,81539,,9606.ENSP00000449756
11980,TRIAP1,51499,,9606.ENSP00000449795
11981,CALCOCO1,57658,,9606.ENSP00000449960
11982,CLEC5A,23601,,9606.ENSP00000449999
11983,ASPG,374569,,9606.ENSP00000450040
11984,RASAL1,8437,,9606.ENSP00000450244
11985,GPR84,53831,,9606.ENSP00000450310
11986,MYL6B,140465,,9606.ENSP00000450385
11987,ALDH6A1,4329,,9606.ENSP00000450436
11988,RAX2,84839,,9606.ENSP00000450456
11989,ATP10A,57194,,9606.ENSP00000450480
11990,BDKRB2,624,P30411,9606.ENSP00000450482
11991,HOPX,84525,,9606.ENSP00000450527
11992,12,,P10930,9606.ENSP00000450540
11993,SERPINA3,12,P01011,9606.ENSP00000450540
11994,IL11RA,3590,,9606.ENSP00000450565
11995,RNASE12,493901,,9606.ENSP00000450580
11996,TIMELESS,8914,,9606.ENSP00000450607
11997,ZFYVE1,53349,,9606.ENSP00000450742
11998,TMEM30B,161291,,9606.ENSP00000450842
11999,STON2,85439,,9606.ENSP00000450857
12000,PPP4R3A,55671,,9606.ENSP00000450864
12001,TMEM179,388021,,9606.ENSP00000450958
12002,EMX2,2018,,9606.ENSP00000450962
12003,ZBTB33,10009,,9606.ENSP00000450969
12004,RGS6,9628,,9606.ENSP00000451030
12005,PGF,5228,,9606.ENSP00000451040
12006,ERH,2079,,9606.ENSP00000451080
12007,SNW1,22938,,9606.ENSP00000451129
12008,CEP128,145508,,9606.ENSP00000451162
12009,KST,38418,,9606.ENSP00000451172
12010,SERPINA4,5267,P29622,9606.ENSP00000451172
12011,GSKIP,51527,,9606.ENSP00000451188
12012,NPC2,10577,,9606.ENSP00000451206
12013,UBE2J1,51465,,9606.ENSP00000451261
12014,MAP3K9,4293,P80192,9606.ENSP00000451263
12015,HNRNPC,3183,,9606.ENSP00000451291
12016,NUMB,8650,,9606.ENSP00000451300
12017,HSD17B6,8630,,9606.ENSP00000451406
12018,DIO2,1734,,9606.ENSP00000451419
12019,TCL1A,8115,,9606.ENSP00000451506
12020,ASB2,51676,,9606.ENSP00000451575
12021,MOAP1,64112,,9606.ENSP00000451594
12022,MC1R,4157,Q01726,9606.ENSP00000451605
12023,NDRG2,57447,,9606.ENSP00000451712
12024,LIN52,91750,,9606.ENSP00000451812
12025,SRP54,6729,,9606.ENSP00000451818
12026,AKT1,207,P31749,9606.ENSP00000451828
12027,PRAF2,11230,,9606.ENSP00000451962
12028,XRCC3,7517,,9606.ENSP00000451974
12029,GSTZ1,2954,O43708,9606.ENSP00000451976
12030,ISCA2,122961,,9606.ENSP00000452007
12031,DNAL1,83544,,9606.ENSP00000452037
12032,SLC35F4,341880,,9606.ENSP00000452086
12033,ITGA7,3679,,9606.ENSP00000452120
12034,SRSF5,6430,,9606.ENSP00000452123
12035,RGMA,56963,,9606.ENSP00000452126
12036,RNASE4,6038,,9606.ENSP00000452245
12037,OR4C13,283092,,9606.ENSP00000452277
12038,PTGR2,145482,Q8N8N7,9606.ENSP00000452280
12039,PTPN21,11099,,9606.ENSP00000452414
12040,GTF2A1,2957,,9606.ENSP00000452454
12041,BCL2L2-PABPN1,100529063,,9606.ENSP00000452479
12042,SOCS4,122809,,9606.ENSP00000452522
12043,SAMD4A,23034,,9606.ENSP00000452535
12044,TNFAIP2,7127,,9606.ENSP00000452634
12045,SEC11A,23478,,9606.ENSP00000452697
12046,PSTPIP1,9051,,9606.ENSP00000452746
12047,ETFA,2108,,9606.ENSP00000452762
12048,RPL28,6158,,9606.ENSP00000452763
12049,ITGB3,3690,P05106,9606.ENSP00000452786
12050,PEAK1,79834,,9606.ENSP00000452796
12051,TLE3,7090,,9606.ENSP00000452871
12052,ZNF592,9640,,9606.ENSP00000452877
12053,MINDY2,54629,,9606.ENSP00000452885
12054,MAN2A2,4122,,9606.ENSP00000452948
12055,RNF111,54778,,9606.ENSP00000453015
12056,MEF2A,4205,,9606.ENSP00000453095
12057,BLID,414899,,9606.ENSP00000453153
12058,TRIM69,140691,,9606.ENSP00000453177
12059,LRRC49,54839,,9606.ENSP00000453273
12060,APBA2,321,,9606.ENSP00000453293
12061,ADAM8,101,,9606.ENSP00000453302
12062,TLN2,83660,,9606.ENSP00000453508
12063,BCL2L10,10017,,9606.ENSP00000453562
12064,MEIS2,4212,,9606.ENSP00000453793
12065,SECISBP2L,9728,,9606.ENSP00000453854
12066,BUB1B-PAK6,106821730,,9606.ENSP00000453858
12067,PAK6,56924,Q9NQU5,9606.ENSP00000453858
12068,SHISA9,729993,,9606.ENSP00000454014
12069,GMPR2,51292,,9606.ENSP00000454038
12070,NRL,4901,,9606.ENSP00000454062
12071,LDLR,3949,,9606.ENSP00000454071
12072,C5orf63,401207,,9606.ENSP00000454153
12073,CLN3,1201,,9606.ENSP00000454229
12074,NUB1,51667,,9606.ENSP00000454264
12075,AP5B1,91056,,9606.ENSP00000454303
12076,ARPP19,10776,,9606.ENSP00000454341
12077,RBM15B,29890,,9606.ENSP00000454545
12078,DNASE1L2,1775,,9606.ENSP00000454562
12079,ITGAX,3687,,9606.ENSP00000454623
12080,SLC38A7,55238,,9606.ENSP00000454646
12081,ASIP,434,,9606.ENSP00000454804
12082,SNUPN,,,9606.ENSP00000454852
12083,RNF112,7732,,9606.ENSP00000454919
12084,SCAPER,49855,,9606.ENSP00000454973
12085,SLC7A6,9057,,9606.ENSP00000455064
12086,METRN,79006,,9606.ENSP00000455068
12087,BOP1,23246,,9606.ENSP00000455106
12088,HEXA,3073,,9606.ENSP00000455114
12089,ADGRG1,9289,,9606.ENSP00000455215
12090,DUS2,54920,,9606.ENSP00000455229
12091,TAF1C,9013,,9606.ENSP00000455265
12092,ZNF423,23090,,9606.ENSP00000455426
12093,GJE1,100126572,,9606.ENSP00000455469
12094,OBSCN,84033,,9606.ENSP00000455507
12095,DOK4,55715,,9606.ENSP00000455566
12096,PHKG2,5261,,9606.ENSP00000455607
12097,ST20-MTHFS,100528021,,9606.ENSP00000455643
12098,SCRT1,83482,,9606.ENSP00000455711
12099,DYNLRB2,83657,,9606.ENSP00000455791
12100,MRC1,4360,,9606.ENSP00000455897
12101,MUC22,100507679,,9606.ENSP00000455906
12102,SQOR,58472,,9606.ENSP00000456019
